file,line,category,import_base,is_test,is_module_scope,intent,code
agents/core/ws_chat_handlers.py,24,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    llama_stream = None  # type: ignore[assignment]
agents/system/__init__.py,224,sys_modules_assignment,sys,False,True,module injection/aliasing,            sys.modules[_spec.name] = _mod
agents/system/__init__.py,226,attribute_reassignment_on_import,diagnostic_agent,False,True,override third-party behavior,"            DiagnosticAgent = _mod.DiagnosticAgent  # type: ignore[attr-defined,assignment]"
agents/orchestrator/config/loader.py,17,attribute_reassignment_on_import,yaml,False,True,override third-party behavior,    yaml = None  # type: ignore
agents/orchestrator/config/loader.py,25,attribute_reassignment_on_import,schema,False,True,override third-party behavior,    validate_registry = None  # type: ignore
agents/orchestrator/config/loader.py,26,attribute_reassignment_on_import,schema,False,True,override third-party behavior,    RegistryValidationError = Exception  # type: ignore
agents/interface/chainlit/widgets.py,42,attribute_reassignment_on_import,chainlit,False,True,override third-party behavior,    cl = _StubCL()  # type: ignore
agents/interface/chainlit/toast_sink.py,16,attribute_reassignment_on_import,chainlit,False,True,override third-party behavior,    cl = None  # type: ignore
agents/interface/chainlit/widget_helpers.py,53,attribute_reassignment_on_import,widgets,False,True,override third-party behavior,    _metrics_mod = None  # type: ignore
agents/interface/model_comparison/adapters.py,38,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    _mrp_log = None  # type: ignore[assignment]
agents/interface/export_toolkit/service.py,32,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    _mrp_log = None  # type: ignore[assignment]
agents/interface/chainlit/tests/test_on_chat_start_sidebar_bootstrap.py,11,attribute_reassignment_on_import,datetime,True,True,override third-party behavior,    dt.UTC = dt.UTC  # type: ignore[attr-defined]
agents/interface/chainlit/tests/test_on_chat_start_sidebar_bootstrap.py,11,import_time_side_effect,datetime,True,True,import-time behavior override,    dt.UTC = dt.UTC  # type: ignore[attr-defined]
agents/interface/chainlit/tests/test_on_chat_start_sidebar_bootstrap.py,18,attribute_reassignment_on_import,datetime,True,True,override third-party behavior,    dt.datetime = _CompatDatetime  # type: ignore[attr-defined]
agents/interface/chainlit/tests/conftest.py,88,sys_modules_assignment,sys,True,True,module injection/aliasing,"sys.modules[""chainlit""] = cl"
agents/system/diagnostic_agent/__init__.py,35,sys_modules_assignment,sys,False,True,module injection/aliasing,    sys.modules[_spec.name] = _mod
agents/system/diagnostic_agent/__init__.py,64,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    AgentConfig: _Any = None
agents/system/diagnostic_agent/__init__.py,65,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    AgentHandle: _Any = None
agents/system/diagnostic_agent/__init__.py,66,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    EventBus: _Any = None
agents/system/diagnostic_agent/__init__.py,67,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    MetricsWriter: _Any = None
agents/system/diagnostic_agent/__init__.py,68,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    SubscriptionHandle: _Any = None
agents/system/diagnostic_agent/__init__.py,69,attribute_reassignment_on_import,agents,False,True,override third-party behavior,"    DIAG_AGENT_ACTIVE_GAUGE: str = ""diagnostic_agent_active"""
agents/system/diagnostic_agent/__init__.py,70,attribute_reassignment_on_import,agents,False,True,override third-party behavior,"    DIAG_AGENT_ERRORS_TOTAL: str = ""diagnostic_agent_errors_total"""
agents/system/diagnostic_agent/__init__.py,71,attribute_reassignment_on_import,agents,False,True,override third-party behavior,"    DIAG_AGENT_EVENTS_DROPPED_TOTAL: str = ""diagnostic_agent_events_dropped_total"""
agents/system/diagnostic_agent/__init__.py,72,attribute_reassignment_on_import,agents,False,True,override third-party behavior,"    DIAG_AGENT_EVENTS_PROCESSED_TOTAL: str = ""diagnostic_agent_events_processed_total"""
agents/core/messaging/bus.py,398,attribute_reassignment_on_import,compat_event_bus,False,True,override third-party behavior,        EventBus = InProcessEventBus  # type: ignore[assignment]
agents/core/messaging/bus.py,400,attribute_reassignment_on_import,compat_event_bus,False,True,override third-party behavior,    EventBus = InProcessEventBus
agents/core/metrics_storage/__init__.py,14,setattr_on_import_or_class,,False,True,unspecified monkey patch,"    setattr(_this_module, attr, getattr(_metrics_storage, attr))"
agents/core/monitoring/exporter.py,33,attribute_reassignment_on_import,ledger,False,True,override third-party behavior,    HashChainLedger = None  # type: ignore
agents/core/monitoring/visualization/__init__.py,48,attribute_reassignment_on_import,dashboard,False,True,override third-party behavior,    DashboardGenerator = None  # type: ignore[assignment]
agents/core/monitoring/visualization/__init__.py,49,attribute_reassignment_on_import,dashboard,False,True,override third-party behavior,    get_dashboard_generator = None  # type: ignore[assignment]
agents/core/monitoring/visualization/__init__.py,50,attribute_reassignment_on_import,dashboard,False,True,override third-party behavior,    initialize_dashboard_generator = None  # type: ignore[assignment]
agents/core/monitoring/collectors/default.py,47,attribute_reassignment_on_import,system_power,False,True,override third-party behavior,    SystemPowerCollector = None  # type: ignore
agents/core/monitoring/resource_monitor/collectors.py,40,attribute_reassignment_on_import,psutil,False,True,override third-party behavior,    psutil = _PsutilShim()  # type: ignore
agents/core/monitoring/metrics_storage/__init__.py,25,attribute_reassignment_on_import,constants,False,True,override third-party behavior,    MetricType: Any = None
agents/core/monitoring/metrics_storage/__init__.py,26,attribute_reassignment_on_import,constants,False,True,override third-party behavior,    StorageFormat: Any = None
agents/core/monitoring/metrics_storage/__init__.py,27,attribute_reassignment_on_import,constants,False,True,override third-party behavior,    StorageOperation: Any = None
agents/core/monitoring/metrics_storage/__init__.py,28,attribute_reassignment_on_import,constants,False,True,override third-party behavior,    TimeGranularity: Any = None
agents/core/monitoring/metrics_storage/base/model_metrics.py,12,attribute_reassignment_on_import,logger,False,True,override third-party behavior,"logger = logging.getLogger(""metrics_storage.base"")"
agents/core/monitoring/metrics_storage/base/__init__.py,20,attribute_reassignment_on_import,time_series,False,True,override third-party behavior,    TimeSeriesPoint = TimeSeries = TimeSeriesCollection = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/base/__init__.py,20,attribute_reassignment_on_import,time_series,False,True,override third-party behavior,    TimeSeriesPoint = TimeSeries = TimeSeriesCollection = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/base/__init__.py,20,attribute_reassignment_on_import,time_series,False,True,override third-party behavior,    TimeSeriesPoint = TimeSeries = TimeSeriesCollection = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/backup/system_snapshots.py,43,attribute_reassignment_on_import,storage,False,True,override third-party behavior,    BackupStorage = _BackupStorageProto
agents/core/monitoring/metrics_storage/backup/system_snapshots.py,52,attribute_reassignment_on_import,ledger,False,True,override third-party behavior,    HashChainLedger = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/backup/system_snapshots.py,53,attribute_reassignment_on_import,ledger,False,True,override third-party behavior,"    LEDGER_FILENAME = ""ledger.log"""
agents/core/monitoring/metrics_storage/backup/system_snapshots.py,302,attribute_reassignment_on_import,operations_mod,False,True,override third-party behavior,    BackupSchedule = None  # type: ignore
agents/core/monitoring/metrics_storage/backup/system_snapshots.py,303,attribute_reassignment_on_import,operations_mod,False,True,override third-party behavior,    add_backup_schedule = None  # type: ignore
agents/core/monitoring/metrics_storage/backup/system_snapshots.py,304,attribute_reassignment_on_import,operations_mod,False,True,override third-party behavior,    BackupFrequency = None  # type: ignore
agents/core/monitoring/metrics_storage/error_metrics/pattern_detection_shared.py,22,attribute_reassignment_on_import,db_storage,False,True,override third-party behavior,    _QueryBuilder = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/error_storage/db.py,23,attribute_reassignment_on_import,db_storage,False,True,override third-party behavior,    QueryBuilder = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/error_storage/router_adapter.py,13,attribute_reassignment_on_import,error_metrics,False,True,override third-party behavior,    ErrorMetricsRouter = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/model_metrics/comparison.py,16,attribute_reassignment_on_import,db_storage,False,True,override third-party behavior,    QueryBuilder = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/cli/backup_commands.py,36,attribute_reassignment_on_import,backup,False,True,override third-party behavior,    create_system_snapshots = None  # type: ignore
agents/core/monitoring/metrics_storage/cli/backup_commands.py,37,attribute_reassignment_on_import,backup,False,True,override third-party behavior,    restore_metrics_db = None  # type: ignore
agents/core/monitoring/metrics_storage/cli/backup_commands.py,38,attribute_reassignment_on_import,backup,False,True,override third-party behavior,    restore_ledger = None  # type: ignore
agents/core/monitoring/metrics_storage/cli/backup_commands.py,39,attribute_reassignment_on_import,backup,False,True,override third-party behavior,    schedule_system_snapshots = None  # type: ignore
agents/core/monitoring/metrics_storage/cli/backup_commands.py,44,attribute_reassignment_on_import,ledger,False,True,override third-party behavior,    HashChainLedger = None  # type: ignore
agents/core/monitoring/metrics_storage/retention/scheduler.py,39,attribute_reassignment_on_import,jobs,False,True,override third-party behavior,JobBase = None
agents/core/monitoring/metrics_storage/retention/data_query.py,17,attribute_reassignment_on_import,importance,False,True,override third-party behavior,    MetricImportance = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/retention/data_query.py,18,attribute_reassignment_on_import,importance,False,True,override third-party behavior,    filter_by_importance = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/retention/cleanup.py,46,attribute_reassignment_on_import,tombstone,False,True,override third-party behavior,    _tombstone_manager = None
agents/core/monitoring/metrics_storage/retention/cleanup.py,54,attribute_reassignment_on_import,utils,False,True,override third-party behavior,    verify_backup_exists = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/retention/metadata/api.py,85,builtins_mutation,builtins,False,True,global runtime change,        builtins.success = True
agents/core/monitoring/metrics_storage/retention/metadata/api.py,87,builtins_mutation,builtins,False,True,global runtime change,"        builtins.tombstone_id = ""tombstone_123"""
agents/core/monitoring/metrics_storage/retention/scheduler_components/worker_pool.py,17,attribute_reassignment_on_import,jobs,False,True,override third-party behavior,JobBase = None
agents/core/monitoring/metrics_storage/retention/recovery/integrations.py,79,attribute_reassignment_on_import,builtins,False,True,override third-party behavior,"        _builtins.backup_path = ""/tmp/backup.json""  # type: ignore[attr-defined]"
agents/core/monitoring/metrics_storage/retention/recovery/integrations.py,79,import_time_side_effect,builtins,False,True,import-time behavior override,"        _builtins.backup_path = ""/tmp/backup.json""  # type: ignore[attr-defined]"
agents/core/monitoring/metrics_storage/model_metrics/retrieval/service.py,23,attribute_reassignment_on_import,db_storage,False,True,override third-party behavior,    QueryBuilder = None  # type: ignore[assignment]
agents/core/monitoring/metrics_storage/model_metrics/batch_metrics/repository.py,28,attribute_reassignment_on_import,db_storage,False,True,override third-party behavior,    QueryBuilder = None
agents/core/monitoring/metrics_storage/storage/hybrid_storage/backend.py,30,attribute_reassignment_on_import,db_storage,False,True,override third-party behavior,    _imported_get_database_storage = None
agents/core/monitoring/metrics_storage/storage/hybrid_storage/backend.py,31,attribute_reassignment_on_import,file_storage,False,True,override third-party behavior,    _imported_get_file_storage = None
agents/core/monitoring/metrics_storage/error_metrics/repositories/db_repository.py,26,attribute_reassignment_on_import,db_storage,False,True,override third-party behavior,    QueryBuilder = None  # type: ignore
agents/core/monitoring/metrics_storage/tests/backup/test_system_snapshot_schedule.py,16,attribute_reassignment_on_import,ledger,True,True,override third-party behavior,    HashChainLedger = None  # type: ignore
agents/core/monitoring/metrics_storage/tests/backup/test_step_a_matrix.py,17,attribute_reassignment_on_import,backup,True,True,override third-party behavior,    BackupStorage = object  # type: ignore
agents/core/monitoring/metrics_storage/tests/backup/test_step_a_matrix.py,26,attribute_reassignment_on_import,backup,True,True,override third-party behavior,    BackupOperations = object  # type: ignore
agents/core/monitoring/metrics_storage/tests/backup/test_step_a_matrix.py,31,attribute_reassignment_on_import,backup,True,True,override third-party behavior,    BackupVerifier = object  # type: ignore
agents/core/monitoring/metrics_storage/tests/backup/test_step_a_matrix.py,40,attribute_reassignment_on_import,backup,True,True,override third-party behavior,    RestoreManager = object  # type: ignore
agents/core/monitoring/metrics_storage/tests/backup/test_cli_run_due.py,13,attribute_reassignment_on_import,ledger,True,True,override third-party behavior,    HashChainLedger = None  # type: ignore
agents/core/monitoring/metrics_storage/tests/model_metrics/test_helper_modules.py,21,sys_modules_assignment,sys,True,True,module injection/aliasing,    sys.modules[PACKAGE_NAME] = package_stub
agents/core/monitoring/metrics_storage/backup/operations_mod/__init__.py,31,attribute_reassignment_on_import,storage,False,True,override third-party behavior,    BackupStorage = object  # type: ignore
agents/core/monitoring/metrics_storage/backup/restore_mod/manager.py,20,attribute_reassignment_on_import,storage,False,True,override third-party behavior,    BackupStorage = None  # type: ignore
api/routers/agent_config_perf.py,17,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    config_metrics = None  # type: ignore
api/routers/agent_config_reload.py,57,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    load_registry = None  # type: ignore
api/routers/agent_config_reload.py,58,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    resolve_registry_path = None  # type: ignore
api/routers/agent_config_reload.py,70,attribute_reassignment_on_import,agents,False,True,override third-party behavior,    reload_registry = None  # type: ignore
api/routers/realtime.py,62,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _get_dashboard_toasts_since = None
api/utils/http_cache.py,24,attribute_reassignment_on_import,fastapi,False,True,override third-party behavior,    Request = Any
api/cache/invalidation.py,28,attribute_reassignment_on_import,api_cache_shared,False,True,override third-party behavior,"        _TOKENS = getattr(_mod, ""INVALIDATION_TOKENS_SHARED"", {})"
api/cache/invalidation.py,30,attribute_reassignment_on_import,api_cache_shared,False,True,override third-party behavior,        _TOKENS = {}
api/cache/invalidation.py,119,attribute_reassignment_on_import,api_cache_shared,False,True,override third-party behavior,        _NEGATIVE_PATHS_SHARED = getattr(
api/cache/invalidation.py,125,attribute_reassignment_on_import,api_cache_shared,False,True,override third-party behavior,"        _NEGATIVE_PATHS_SHARED = set(filter(None, os.getenv(""CACHE_NEGATIVE_PATHS"", """").split("","")))"
api/routers/ui/handlers.py,48,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _dashboard_render_timer_impl = None
api/routers/ui/handlers.py,53,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _record_dashboard_notify_event_impl = None
api/routers/ui/handlers.py,58,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _record_dashboard_toast_impl = None
tests/api/test_ws_ui_scaffold.py,12,global_env_mutation,os,True,True,unspecified monkey patch,"os.environ[""ENABLE_UI_WS""] = ""1""  # ensure flag set before app import"
tests/api/test_events_ws.py,8,global_env_mutation,os,True,True,unspecified monkey patch,"os.environ[""ENABLE_EVENTS""] = ""1"""
tests/api/test_events_ws_resubscribe.py,13,global_env_mutation,os,True,True,unspecified monkey patch,"os.environ[""ENABLE_EVENTS""] = ""1"""
tests/api/test_events_ws_resubscribe.py,14,global_env_mutation,os,True,True,unspecified monkey patch,"os.environ[""DISABLE_API_AUTH""] = ""1"""
tests/api/test_events_sse.py,14,global_env_mutation,os,True,True,unspecified monkey patch,"os.environ[""ENABLE_EVENTS""] = ""1"""
tests/api/test_events_sse.py,16,global_env_mutation,os,True,True,unspecified monkey patch,"os.environ[""EVENTS_SSE_HEARTBEAT_SEC""] = ""0.2"""
tests/api/test_events_sse.py,17,global_env_mutation,os,True,True,unspecified monkey patch,"os.environ[""DISABLE_API_AUTH""] = ""1"""
tests/api/test_events_sse.py,18,global_env_mutation,os,True,True,unspecified monkey patch,"os.environ[""ENABLE_EVENTS_ONESHOT""] = ""1"""
tests/_plugins/timeouts.py,27,attribute_reassignment_on_import,faulthandler,True,True,override third-party behavior,    faulthandler = None  # type: ignore
tests/_plugins/timeouts.py,28,attribute_reassignment_on_import,signal,True,True,override third-party behavior,    _sig = None  # type: ignore
tests/_plugins/timeouts.py,29,attribute_reassignment_on_import,threading,True,True,override third-party behavior,    threading = None  # type: ignore
tests/_plugins/ignore_rules.py,56,attribute_reassignment_on_import,_pytest,True,True,override third-party behavior,    PytestRemovedIn9Warning = None  # type: ignore
